purchase_time,account_id,ip,product_id,amount,num_tickets,scalp_flag
2025-03-09T18:38:00+00:00,A0093,129.183.204.6,P013,21.73,1,0
2025-03-09T18:49:00+00:00,A0055,146.231.121.67,P010,50.17,1,0
2025-03-09T19:14:00+00:00,A0043,176.156.79.131,P013,68.54,1,0
2025-03-09T19:34:00+00:00,A0050,2.171.26.177,P007,59.09,1,0
2025-03-09T20:33:00+00:00,A0010,196.134.242.100,P002,90.31,1,0
2025-03-09T21:13:00+00:00,A0042,155.145.172.22,P019,47.13,1,0
2025-03-09T21:55:00+00:00,A0082,122.34.107.206,P010,38.7,1,0
2025-03-09T23:30:00+00:00,A0063,233.153.78.93,P017,97.39,1,0
2025-03-09T23:57:00+00:00,A0001,12.111.231.233,P009,26.23,1,0
2025-03-10T02:05:00+00:00,A0042,147.60.64.212,P016,82.65,1,0
2025-03-10T04:10:00+00:00,A0019,253.16.81.249,P007,171.16,1,0
2025-03-10T05:05:00+00:00,A0062,93.34.32.225,P013,72.58,1,0
2025-03-10T05:28:00+00:00,A0011,34.13.249.20,P005,38.28,1,0
2025-03-10T05:39:00+00:00,A0075,6.251.80.214,P018,17.93,1,0
2025-03-10T06:11:00+00:00,A0046,189.243.221.190,P018,21.47,1,0
2025-03-10T06:24:00+00:00,A0026,14.219.197.75,P003,66.76,1,0
2025-03-10T08:50:00+00:00,A0062,200.114.228.211,P005,2.25,1,0
2025-03-10T09:01:00+00:00,A0019,219.4.81.12,P013,91.67,1,0
2025-03-10T09:22:00+00:00,A0044,177.65.14.136,P001,44.03,1,0
2025-03-10T09:37:00+00:00,A0073,124.236.147.116,P013,54.75,1,0
2025-03-10T12:03:00+00:00,A0077,194.185.87.123,P005,39.48,1,0
2025-03-10T12:41:00+00:00,A0013,181.156.107.162,P015,132.36,1,0
2025-03-10T13:26:00+00:00,A0015,77.2.216.182,P001,46.64,1,0
2025-03-10T15:04:00+00:00,A0067,86.250.201.206,P002,131.61,1,0
2025-03-10T15:11:00+00:00,A0072,35.53.230.91,P003,48.08,1,0
2025-03-10T15:24:00+00:00,A0066,11.81.223.29,P011,45.74,1,0
2025-03-10T15:52:00+00:00,A0081,124.98.169.162,P001,81.32,1,0
2025-03-10T16:07:00+00:00,A0099,248.105.45.158,P002,42.8,1,0
2025-03-10T16:16:00+00:00,A0085,92.12.114.13,P014,26.82,1,0
2025-03-10T16:18:00+00:00,A0010,253.19.84.172,P014,36.56,1,0
2025-03-10T18:04:00+00:00,A0072,110.75.106.124,P015,65.41,1,0
2025-03-10T18:43:00+00:00,A0044,40.131.204.129,P007,42.15,1,0
2025-03-10T18:44:00+00:00,A0029,224.24.254.65,P014,64.88,1,0
2025-03-10T19:40:00+00:00,A0093,166.165.213.114,P001,70.18,1,0
2025-03-10T19:58:00+00:00,A0004,7.248.164.254,P016,63.8,1,0
2025-03-10T20:23:00+00:00,A0073,204.249.186.109,P003,63.11,1,0
2025-03-10T20:43:00+00:00,A0097,139.95.89.99,P018,46.44,1,0
2025-03-10T22:19:00+00:00,A0031,77.75.157.163,P012,55.76,1,0
2025-03-10T22:57:00+00:00,A0044,145.208.186.69,P013,73.86,1,0
2025-03-10T23:10:00+00:00,A0075,157.164.249.17,P013,50.93,1,0
2025-03-11T02:04:00+00:00,A0042,243.170.4.193,P003,74.03,1,0
2025-03-11T02:32:00+00:00,A0033,101.52.250.157,P005,82.13,1,0
2025-03-11T04:14:00+00:00,A0047,93.224.21.150,P012,64.98,1,0
2025-03-11T04:16:00+00:00,A0084,5.147.79.55,P011,48.22,1,0
2025-03-11T04:51:00+00:00,A0092,124.15.246.66,P009,79.27,1,0
2025-03-11T05:14:00+00:00,A0004,143.183.145.62,P012,65.35,1,0
2025-03-11T07:44:00+00:00,A0008,57.55.99.25,P000,23.45,1,0
2025-03-11T07:49:00+00:00,A0074,77.152.203.177,P000,39.81,1,0
2025-03-11T08:18:00+00:00,A0074,238.58.155.46,P009,44.43,1,0
2025-03-11T08:29:00+00:00,A0026,119.133.174.164,P013,112.77,1,0
2025-03-11T08:52:00+00:00,A0043,236.27.212.159,P011,52.92,1,0
2025-03-11T10:33:00+00:00,A0023,201.209.212.112,P002,64.3,1,0
2025-03-11T11:32:00+00:00,A0031,164.221.140.120,P012,26.63,1,0
2025-03-11T11:44:00+00:00,A0026,18.61.7.6,P001,58.1,1,0
2025-03-11T11:45:00+00:00,A0078,28.40.103.145,P002,80.05,1,0
2025-03-11T11:59:00+00:00,A0072,53.85.16.136,P016,54.06,1,0
2025-03-11T12:16:00+00:00,A0053,198.142.12.195,P005,50.59,1,0
2025-03-11T12:58:00+00:00,A0086,69.78.235.61,P002,53.89,1,0
2025-03-11T13:32:00+00:00,A0027,46.4.240.203,P001,140.52,1,0
2025-03-11T13:33:00+00:00,A0033,150.73.154.170,P015,13.66,1,0
2025-03-11T14:50:00+00:00,A0080,104.141.218.60,P017,59.16,1,0
2025-03-11T15:14:00+00:00,A0094,9.57.41.165,P011,45.11,1,0
2025-03-11T15:44:00+00:00,A0010,44.213.22.5,P011,79.76,1,0
2025-03-11T16:32:00+00:00,A0000,206.208.135.52,P000,129.81,1,0
2025-03-11T16:33:00+00:00,A0027,27.41.242.249,P011,51.0,1,0
2025-03-11T17:11:00+00:00,A0008,114.79.130.212,P005,104.99,1,1
2025-03-11T17:48:00+00:00,A0042,232.37.145.179,P017,137.91,1,0
2025-03-11T18:37:00+00:00,A0061,63.227.171.252,P006,10.28,1,0
2025-03-11T21:03:00+00:00,A0013,83.243.162.153,P017,58.08,1,0
2025-03-11T21:49:00+00:00,A0057,5.2.103.59,P004,49.85,1,0
2025-03-11T23:03:00+00:00,A0054,36.33.219.81,P017,43.52,1,0
2025-03-11T23:05:00+00:00,A0059,105.115.73.57,P012,46.1,1,0
2025-03-11T23:11:00+00:00,A0012,207.91.136.135,P017,64.63,1,0
2025-03-11T23:26:00+00:00,A0022,119.216.93.222,P001,52.01,1,0
2025-03-12T00:27:00+00:00,A0005,252.11.183.124,P017,90.57,1,0
2025-03-12T00:48:00+00:00,A0078,60.101.63.4,P016,67.12,1,0
2025-03-12T00:50:00+00:00,A0059,28.192.57.184,P018,68.96,1,0
2025-03-12T01:18:00+00:00,A0039,169.227.102.47,P007,40.33,1,0
2025-03-12T01:56:00+00:00,A0068,199.42.110.23,P019,86.47,1,0
2025-03-12T02:06:00+00:00,A0060,84.108.198.217,P001,43.89,1,0
2025-03-12T02:37:00+00:00,A0038,197.145.174.187,P009,29.3,1,0
2025-03-12T03:40:00+00:00,A0045,46.179.110.201,P019,47.41,1,0
2025-03-12T03:49:00+00:00,A0047,91.139.40.104,P009,72.07,1,0
2025-03-12T03:57:00+00:00,A0043,230.182.216.186,P001,25.83,1,0
2025-03-12T04:31:00+00:00,A0047,60.183.113.31,P003,50.63,1,1
2025-03-12T05:27:00+00:00,A0057,138.69.169.27,P019,28.7,1,0
2025-03-12T05:35:00+00:00,A0054,7.24.10.219,P010,29.77,1,0
2025-03-12T05:52:00+00:00,A0063,50.38.96.172,P007,13.95,1,0
2025-03-12T06:03:00+00:00,A0017,242.59.128.212,P015,83.47,1,0
2025-03-12T06:22:00+00:00,A0093,161.113.14.79,P008,30.22,1,0
2025-03-12T07:35:00+00:00,A0063,216.82.242.36,P004,74.57,1,0
2025-03-12T08:11:00+00:00,A0078,88.60.156.203,P016,64.1,1,0
2025-03-12T08:35:00+00:00,A0031,138.42.229.184,P010,33.52,1,0
2025-03-12T09:07:00+00:00,A0007,118.103.86.209,P010,47.17,1,0
2025-03-12T10:28:00+00:00,A0033,247.135.65.99,P002,60.8,1,0
2025-03-12T10:42:00+00:00,A0099,45.117.178.131,P002,58.03,1,0
2025-03-12T11:11:00+00:00,A0073,129.204.206.47,P016,48.81,1,0
2025-03-12T13:03:00+00:00,A0062,90.245.30.119,P001,86.09,1,0
2025-03-12T13:13:00+00:00,A0028,78.247.141.145,P008,31.0,1,0
2025-03-12T13:36:00+00:00,A0059,128.205.47.83,P017,39.98,1,0
2025-03-12T13:44:00+00:00,A0059,100.171.48.7,P012,43.43,1,0
2025-03-12T15:05:00+00:00,A0050,63.30.99.122,P006,51.14,1,0
2025-03-12T16:51:00+00:00,A0006,82.14.46.47,P005,76.18,1,0
2025-03-12T17:39:00+00:00,A0069,115.61.54.197,P001,27.97,1,0
2025-03-12T17:53:00+00:00,A0028,237.232.145.200,P000,26.31,1,1
2025-03-12T19:09:00+00:00,A0061,220.76.230.16,P013,53.62,1,0
2025-03-12T19:40:00+00:00,A0011,6.121.3.68,P013,70.96,1,0
2025-03-12T19:45:00+00:00,A0072,215.110.20.93,P016,54.33,1,0
2025-03-12T20:51:00+00:00,A0071,190.134.188.76,P010,35.22,1,0
2025-03-12T20:55:00+00:00,A0025,10.77.116.108,P004,38.32,1,0
2025-03-12T21:11:00+00:00,A0018,71.213.183.151,P017,43.38,1,0
2025-03-12T21:17:00+00:00,A0078,58.119.168.233,P004,40.87,1,0
2025-03-13T00:15:00+00:00,A0027,101.100.135.181,P016,79.4,1,0
2025-03-13T02:44:00+00:00,A0041,62.64.89.119,P013,26.08,1,0
2025-03-13T03:29:00+00:00,A0001,100.55.85.4,P017,48.84,1,0
2025-03-13T03:59:00+00:00,A0030,145.19.99.128,P017,55.87,1,0
2025-03-13T05:09:00+00:00,A0082,215.100.64.180,P005,62.09,1,0
2025-03-13T06:26:00+00:00,A0098,132.207.136.253,P002,104.72,1,0
2025-03-13T06:39:00+00:00,A0068,138.205.91.89,P018,65.01,1,0
2025-03-13T08:07:00+00:00,A0078,104.171.40.62,P005,80.16,1,0
2025-03-13T08:20:00+00:00,A0011,71.68.141.190,P003,46.04,1,0
2025-03-13T08:31:00+00:00,A0097,22.100.253.132,P019,43.47,1,0
2025-03-13T09:55:00+00:00,A0069,248.53.209.16,P010,53.06,1,0
2025-03-13T10:15:00+00:00,A0058,239.4.153.192,P001,49.47,1,0
2025-03-13T10:21:00+00:00,A0020,168.144.68.235,P008,23.8,1,0
2025-03-13T11:49:00+00:00,A0004,221.233.11.33,P017,61.84,1,0
2025-03-13T11:59:00+00:00,A0010,180.197.51.198,P004,46.78,1,0
2025-03-13T12:01:00+00:00,A0063,1.152.152.58,P012,62.83,1,0
2025-03-13T12:39:00+00:00,A0029,130.102.244.128,P016,74.05,1,0
2025-03-13T12:47:00+00:00,A0003,36.182.108.21,P006,25.72,1,0
2025-03-13T13:00:00+00:00,A0095,44.175.1.163,P004,37.96,1,0
2025-03-13T13:26:00+00:00,A0084,105.185.222.33,P013,61.46,1,0
2025-03-13T13:40:00+00:00,A0063,160.91.99.165,P017,23.09,1,0
2025-03-13T14:40:00+00:00,A0021,147.241.99.243,P016,51.82,1,0
2025-03-13T14:54:00+00:00,A0016,202.155.206.114,P016,38.3,1,0
2025-03-13T15:25:00+00:00,A0039,113.143.2.176,P018,51.12,1,0
2025-03-13T16:11:00+00:00,A0065,95.2.18.37,P012,57.75,1,0
2025-03-13T16:23:00+00:00,A0024,195.99.206.58,P007,64.05,1,0
2025-03-13T17:07:00+00:00,A0093,79.31.38.47,P007,56.37,1,0
2025-03-13T17:10:00+00:00,A0059,228.37.168.196,P007,153.6,1,0
2025-03-13T18:37:00+00:00,A0027,145.238.124.170,P013,98.87,1,0
2025-03-13T19:25:00+00:00,A0061,20.203.235.103,P001,61.07,1,0
2025-03-13T19:53:00+00:00,A0013,181.190.167.28,P003,19.47,1,0
2025-03-13T20:48:00+00:00,A0077,55.77.242.161,P008,7.22,1,0
2025-03-13T22:18:00+00:00,A0095,189.142.197.168,P003,49.4,1,0
2025-03-13T22:22:00+00:00,A0017,25.24.117.195,P008,49.95,1,0
2025-03-13T23:43:00+00:00,A0025,215.147.25.125,P013,67.28,1,0
2025-03-14T01:15:00+00:00,A0096,217.71.244.37,P008,74.29,1,0
2025-03-14T01:27:00+00:00,A0027,175.139.235.108,P007,78.36,1,0
2025-03-14T01:30:00+00:00,A0030,34.107.150.17,P012,36.3,1,0
2025-03-14T01:52:00+00:00,A0022,85.48.122.102,P005,58.7,1,0
2025-03-14T01:54:00+00:00,A0087,18.36.50.213,P000,49.97,1,0
2025-03-14T02:04:00+00:00,A0013,7.232.88.168,P012,45.94,1,0
2025-03-14T02:21:00+00:00,A0014,105.70.225.166,P012,15.47,1,0
2025-03-14T02:25:00+00:00,A0056,193.143.19.217,P007,56.0,1,0
2025-03-14T02:54:00+00:00,A0018,193.147.170.234,P014,58.77,1,0
2025-03-14T03:00:00+00:00,A0005,98.31.106.72,P013,43.53,1,0
2025-03-14T03:12:00+00:00,A0024,78.223.134.75,P001,83.73,1,0
2025-03-14T03:31:00+00:00,A0041,99.248.211.186,P017,18.68,1,0
2025-03-14T04:22:00+00:00,A0056,103.21.154.44,P016,170.99,1,1
2025-03-14T04:26:00+00:00,A0024,115.175.226.185,P003,73.16,1,1
2025-03-14T04:26:00+00:00,A0092,232.54.75.2,P007,65.34,1,0
2025-03-14T05:58:00+00:00,A0038,159.52.197.34,P017,42.98,1,0
2025-03-14T06:41:00+00:00,A0046,136.166.154.13,P011,35.01,1,0
2025-03-14T08:54:00+00:00,A0058,80.183.40.141,P016,59.73,1,0
2025-03-14T09:25:00+00:00,A0080,212.249.252.207,P014,58.44,1,0
2025-03-14T09:29:00+00:00,A0006,37.138.88.122,P015,41.02,1,0
2025-03-14T10:17:00+00:00,A0008,123.64.187.212,P007,110.42,1,0
2025-03-14T10:34:00+00:00,A0011,38.242.178.223,P017,44.46,1,0
2025-03-14T10:46:00+00:00,A0057,193.230.123.135,P012,27.28,1,0
2025-03-14T10:48:00+00:00,A0088,146.119.51.95,P017,28.55,1,0
2025-03-14T11:25:00+00:00,A0093,171.193.188.116,P005,26.73,1,0
2025-03-14T13:22:00+00:00,A0037,245.184.81.11,P016,17.0,1,0
2025-03-14T16:03:00+00:00,A0051,70.59.52.114,P004,19.91,1,0
2025-03-14T16:24:00+00:00,A0014,164.243.168.203,P005,29.28,1,0
2025-03-14T17:15:00+00:00,A0015,234.214.149.242,P012,75.91,1,0
2025-03-14T17:49:00+00:00,A0033,26.67.170.226,P012,4.68,1,0
2025-03-14T17:55:00+00:00,A0044,151.8.27.99,P002,59.26,1,0
2025-03-14T18:02:00+00:00,A0064,254.197.105.199,P003,88.68,1,0
2025-03-14T18:42:00+00:00,A0099,187.1.153.23,P006,68.85,1,0
2025-03-14T19:22:00+00:00,A0044,10.149.68.200,P006,80.56,1,0
2025-03-14T19:45:00+00:00,A0071,125.93.222.64,P009,27.08,1,0
2025-03-14T19:54:00+00:00,A0075,140.166.17.21,P002,77.95,1,0
2025-03-14T23:40:00+00:00,A0093,77.127.79.248,P007,39.74,1,0
2025-03-15T04:02:00+00:00,A0082,79.43.190.180,P007,12.46,1,0
2025-03-15T04:25:00+00:00,A0043,92.25.188.119,P000,29.33,1,0
2025-03-15T04:47:00+00:00,A0073,17.41.143.57,P012,40.67,1,0
2025-03-15T06:17:00+00:00,A0082,39.33.48.175,P013,48.57,1,0
2025-03-15T07:37:00+00:00,A0073,15.138.94.37,P007,59.87,1,0
2025-03-15T10:40:00+00:00,A0004,7.216.115.71,P015,39.02,1,0
2025-03-15T11:37:00+00:00,A0091,23.6.40.46,P019,46.43,1,0
2025-03-15T11:45:00+00:00,A0074,182.101.146.193,P000,64.23,1,0
2025-03-15T11:47:00+00:00,A0088,5.22.194.219,P001,67.8,1,0
2025-03-15T12:31:00+00:00,A0097,100.79.173.223,P016,32.75,1,0
2025-03-15T12:58:00+00:00,A0062,82.115.204.163,P005,21.47,1,0
2025-03-15T15:26:00+00:00,A0013,238.175.49.174,P016,53.79,1,0
2025-03-15T15:32:00+00:00,A0031,92.163.220.53,P013,40.01,1,0
2025-03-15T17:28:00+00:00,A0088,46.102.51.167,P002,19.06,1,0
2025-03-15T18:46:00+00:00,A0019,242.196.178.112,P003,71.24,1,0
2025-03-15T18:47:00+00:00,A0039,187.213.53.133,P014,60.76,1,0
2025-03-15T19:09:00+00:00,A0041,34.34.216.206,P019,61.3,1,0
2025-03-15T21:51:00+00:00,A0012,107.207.242.68,P013,56.24,1,0
2025-03-15T22:22:00+00:00,A0051,116.90.68.249,P004,49.97,1,0
2025-03-15T22:49:00+00:00,A0016,234.188.177.69,P017,36.19,1,0
2025-03-15T23:16:00+00:00,A0045,177.167.157.118,P009,91.02,1,0
2025-03-15T23:52:00+00:00,A0091,166.157.149.1,P012,17.18,1,0
2025-03-15T23:58:00+00:00,A0064,7.68.144.52,P006,26.52,1,0
2025-03-16T00:46:00+00:00,A0010,31.40.153.242,P007,72.45,1,0
2025-03-16T01:09:00+00:00,A0034,58.234.185.161,P018,85.04,1,0
2025-03-16T01:54:00+00:00,A0066,214.247.79.238,P000,41.66,1,0
2025-03-16T01:56:00+00:00,A0058,218.27.101.214,P014,69.08,1,0
2025-03-16T01:57:00+00:00,A0077,141.94.28.15,P015,60.18,1,0
2025-03-16T02:16:00+00:00,A0095,61.68.149.106,P002,37.89,1,0
2025-03-16T05:16:00+00:00,A0037,219.127.50.156,P014,50.35,1,0
2025-03-16T06:51:00+00:00,A0053,229.153.92.64,P019,18.96,1,0
2025-03-16T06:59:00+00:00,A0022,150.228.160.243,P015,109.35,1,0
2025-03-16T08:03:00+00:00,A0060,123.8.239.182,P002,56.45,1,0
2025-03-16T08:03:00+00:00,A0035,39.163.252.19,P009,26.63,1,0
2025-03-16T08:16:00+00:00,A0045,16.47.211.189,P011,51.18,1,0
2025-03-16T08:47:00+00:00,A0074,99.227.97.87,P013,38.06,1,0
2025-03-16T09:28:00+00:00,A0047,181.120.98.68,P009,6.92,1,0
2025-03-16T09:51:00+00:00,A0081,83.218.43.81,P014,75.68,1,0
2025-03-16T10:41:00+00:00,A0048,101.200.178.23,P003,30.06,1,0
2025-03-16T10:49:00+00:00,A0065,235.24.41.153,P015,3.23,1,0
2025-03-16T11:01:00+00:00,A0031,215.167.25.40,P013,67.93,1,0
2025-03-16T11:40:00+00:00,A0031,95.218.187.140,P014,78.74,1,1
2025-03-16T12:57:00+00:00,A0068,58.182.245.82,P014,84.7,1,0
2025-03-16T13:39:00+00:00,A0044,176.55.161.80,P002,104.56,1,0
2025-03-16T14:05:00+00:00,A0014,166.218.112.106,P009,1.0,1,0
2025-03-16T15:33:00+00:00,A0070,161.248.94.223,P015,94.24,1,0
2025-03-16T16:20:00+00:00,A0075,225.229.243.45,P015,46.01,1,0
2025-03-16T16:50:00+00:00,A0040,119.118.67.12,P009,37.45,1,0
2025-03-16T16:52:00+00:00,A0041,245.25.62.144,P006,53.71,1,0
2025-03-16T18:56:00+00:00,A0061,252.125.91.40,P006,73.02,1,0
2025-03-16T19:12:00+00:00,A0001,253.27.1.24,P016,35.54,1,0
2025-03-16T21:22:00+00:00,A0091,252.214.144.203,P016,51.0,1,0
2025-03-16T21:40:00+00:00,A0076,128.183.36.139,P012,73.54,1,0
2025-03-16T22:15:00+00:00,A0075,2.211.87.203,P000,21.26,1,0
2025-03-16T22:35:00+00:00,A0051,92.68.72.111,P010,38.71,1,0
2025-03-16T22:42:00+00:00,A0060,112.221.68.188,P008,26.93,1,0
2025-03-17T00:16:00+00:00,A0083,70.68.10.2,P006,46.27,1,0
2025-03-17T00:47:00+00:00,A0000,199.64.204.222,P014,58.39,1,0
2025-03-17T02:05:00+00:00,A0074,102.164.53.73,P018,43.49,1,0
2025-03-17T02:58:00+00:00,A0047,43.176.149.177,P002,59.04,1,0
2025-03-17T03:56:00+00:00,A0035,51.87.99.180,P016,35.29,1,0
2025-03-17T04:02:00+00:00,A0012,66.227.166.105,P008,67.84,1,0
2025-03-17T04:35:00+00:00,A0025,62.37.97.192,P002,165.68,1,0
2025-03-17T06:17:00+00:00,A0099,90.175.63.124,P005,80.26,1,0
2025-03-17T06:25:00+00:00,A0063,101.99.83.219,P010,66.46,1,0
2025-03-17T07:41:00+00:00,A0037,150.38.137.163,P017,71.2,1,0
2025-03-17T08:12:00+00:00,A0009,176.28.93.115,P019,28.52,1,0
2025-03-17T08:44:00+00:00,A0076,54.67.150.58,P011,75.3,1,0
2025-03-17T08:56:00+00:00,A0044,139.116.6.80,P000,87.48,1,0
2025-03-17T09:28:00+00:00,A0082,125.131.73.157,P016,38.46,1,0
2025-03-17T10:02:00+00:00,A0027,64.187.201.77,P009,18.57,1,0
2025-03-17T12:18:00+00:00,A0034,94.10.78.147,P018,71.52,1,0
2025-03-17T12:23:00+00:00,A0040,160.108.253.34,P011,22.66,1,0
2025-03-17T12:36:00+00:00,A0027,72.105.84.48,P010,41.06,1,0
2025-03-17T12:41:00+00:00,A0078,246.231.184.109,P007,59.16,1,0
2025-03-17T13:43:00+00:00,A0034,104.128.174.51,P011,33.45,1,1
2025-03-17T13:51:00+00:00,A0093,33.74.44.153,P017,22.66,1,0
2025-03-17T14:02:00+00:00,A0050,79.123.28.43,P017,60.89,1,0
2025-03-17T14:38:00+00:00,A0080,89.163.71.107,P010,82.92,1,0
2025-03-17T15:25:00+00:00,A0034,165.194.8.227,P001,1.0,1,0
2025-03-17T15:39:00+00:00,A0092,198.29.66.229,P011,57.96,1,0
2025-03-17T16:06:00+00:00,A0091,14.53.120.65,P011,59.41,1,0
2025-03-17T16:14:00+00:00,A0010,100.171.244.61,P004,125.18,1,0
2025-03-17T17:00:00+00:00,A0047,8.88.219.247,P019,51.85,1,0
2025-03-17T18:03:00+00:00,A0054,248.221.246.34,P013,62.74,1,0
2025-03-17T18:42:00+00:00,A0032,190.69.174.253,P001,42.28,1,0
2025-03-17T19:03:00+00:00,A0010,161.2.133.148,P007,12.96,1,0
2025-03-17T20:45:00+00:00,A0094,240.30.73.112,P003,14.16,1,0
2025-03-17T21:34:00+00:00,A0073,236.159.52.237,P000,61.92,1,0
2025-03-17T22:07:00+00:00,A0074,25.81.163.38,P016,51.62,1,0
2025-03-17T22:09:00+00:00,A0073,223.18.37.31,P012,46.4,1,0
2025-03-17T23:39:00+00:00,A0014,11.232.139.194,P008,59.42,1,0
2025-03-18T00:04:00+00:00,A0056,85.20.223.224,P010,83.58,1,0
2025-03-18T01:17:00+00:00,A0090,233.59.51.74,P000,35.32,1,0
2025-03-18T01:42:00+00:00,A0034,108.112.213.180,P010,44.14,1,0
2025-03-18T02:35:00+00:00,A0066,193.215.24.100,P012,32.45,1,0
2025-03-18T02:55:00+00:00,A0091,253.230.238.162,P003,68.46,1,0
2025-03-18T03:22:00+00:00,A0020,216.165.44.251,P011,54.07,1,0
2025-03-18T03:38:00+00:00,A0016,12.168.226.254,P013,54.67,1,0
2025-03-18T04:05:00+00:00,A0036,220.240.191.73,P005,42.7,1,0
2025-03-18T04:23:00+00:00,A0001,3.54.135.34,P019,40.93,1,0
2025-03-18T05:28:00+00:00,A0076,199.156.246.235,P015,34.53,1,0
2025-03-18T05:55:00+00:00,A0002,181.67.168.128,P004,37.54,1,0
2025-03-18T06:11:00+00:00,A0022,192.116.250.79,P014,39.12,1,0
2025-03-18T06:21:00+00:00,A0073,216.115.184.152,P019,50.2,1,0
2025-03-18T07:28:00+00:00,A0048,209.6.107.47,P017,22.16,1,0
2025-03-18T07:37:00+00:00,A0049,14.10.214.233,P019,28.84,1,0
2025-03-18T08:53:00+00:00,A0032,96.94.5.30,P011,43.81,1,0
2025-03-18T10:40:00+00:00,A0007,222.78.105.221,P013,44.28,1,0
2025-03-18T10:43:00+00:00,A0063,181.14.157.84,P013,1.0,1,0
2025-03-18T10:46:00+00:00,A0012,21.143.76.96,P001,36.78,1,0
2025-03-18T11:31:00+00:00,A0076,249.22.36.47,P000,21.76,1,0
2025-03-18T12:29:00+00:00,A0057,34.135.194.212,P005,75.77,1,0
2025-03-18T12:35:00+00:00,A0011,30.239.20.16,P008,41.81,1,0
2025-03-18T13:09:00+00:00,A0093,200.40.226.236,P008,31.6,1,0
2025-03-18T13:32:00+00:00,A0009,16.54.41.9,P001,25.7,1,0
2025-03-18T13:55:00+00:00,A0052,8.225.130.67,P001,41.6,1,0
2025-03-18T14:26:00+00:00,A0043,231.31.22.101,P007,89.49,1,0
2025-03-18T14:26:00+00:00,A0041,245.225.235.90,P006,50.13,1,0
2025-03-18T14:52:00+00:00,A0003,161.198.170.70,P017,46.7,1,0
2025-03-18T15:15:00+00:00,A0040,120.133.26.40,P013,62.27,1,0
2025-03-18T16:10:00+00:00,A0041,208.171.202.234,P014,112.22,1,1
2025-03-18T16:17:00+00:00,A0095,236.185.234.165,P005,75.95,1,0
2025-03-18T16:21:00+00:00,A0069,179.65.5.222,P013,38.69,1,0
2025-03-18T16:38:00+00:00,A0066,42.61.37.163,P011,57.73,1,0
2025-03-18T17:08:00+00:00,A0098,160.40.149.176,P007,17.76,1,0
2025-03-18T18:00:00+00:00,A0041,239.184.218.44,P018,50.83,1,0
2025-03-18T19:13:00+00:00,A0008,97.93.33.202,P005,97.04,1,0
2025-03-18T19:16:00+00:00,A0083,161.149.86.22,P008,48.82,1,0
2025-03-18T19:21:00+00:00,A0092,84.9.73.157,P008,48.53,1,0
2025-03-18T20:00:00+00:00,A0074,228.138.20.41,P009,58.65,1,0
2025-03-18T20:36:00+00:00,A0076,238.41.102.25,P014,46.39,1,0
2025-03-18T20:54:00+00:00,A0004,221.7.126.193,P007,92.35,1,0
2025-03-18T21:03:00+00:00,A0021,103.229.187.91,P002,14.45,1,0
2025-03-18T21:23:00+00:00,A0063,115.6.189.13,P017,49.12,1,0
2025-03-18T21:57:00+00:00,A0083,57.198.236.156,P013,49.94,1,1
2025-03-18T22:58:00+00:00,A0015,154.43.206.118,P006,45.85,1,0
2025-03-18T23:51:00+00:00,A0003,127.99.154.144,P004,49.93,1,0
2025-03-19T00:11:00+00:00,A0029,17.236.235.145,P019,61.49,1,0
2025-03-19T00:14:00+00:00,A0068,115.215.66.212,P002,57.71,1,0
2025-03-19T00:15:00+00:00,A0025,147.28.133.89,P008,135.68,1,0
2025-03-19T01:27:00+00:00,A0072,229.97.158.53,P000,23.9,1,0
2025-03-19T02:08:00+00:00,A0069,94.90.214.214,P009,29.59,1,0
2025-03-19T02:17:00+00:00,A0050,233.189.229.4,P015,53.71,1,0
2025-03-19T02:17:00+00:00,A0050,45.39.198.242,P007,62.72,1,0
2025-03-19T04:21:00+00:00,A0041,34.120.174.54,P012,12.52,1,0
2025-03-19T05:33:00+00:00,A0021,199.186.113.54,P016,93.4,1,0
2025-03-19T05:54:00+00:00,A0046,254.118.77.206,P000,57.13,1,0
2025-03-19T06:34:00+00:00,A0045,198.48.214.38,P014,39.02,1,0
2025-03-19T07:24:00+00:00,A0054,105.127.166.106,P011,40.58,1,0
2025-03-19T09:13:00+00:00,A0002,10.23.48.9,P002,51.5,1,0
2025-03-19T10:12:00+00:00,A0094,250.211.194.244,P004,56.09,1,0
2025-03-19T10:22:00+00:00,A0017,137.45.49.166,P019,45.75,1,0
2025-03-19T10:49:00+00:00,A0061,98.14.99.63,P002,134.31,1,0
2025-03-19T10:57:00+00:00,A0062,219.185.10.164,P010,37.77,1,0
2025-03-19T11:09:00+00:00,A0008,183.223.197.20,P014,42.35,1,0
2025-03-19T11:19:00+00:00,A0004,165.112.84.202,P017,41.26,1,0
2025-03-19T11:41:00+00:00,A0053,157.219.181.228,P018,57.75,1,0
2025-03-19T12:11:00+00:00,A0008,228.235.191.111,P011,38.63,1,1
2025-03-19T13:39:00+00:00,A0015,115.22.215.154,P009,18.82,1,0
2025-03-19T15:06:00+00:00,A0024,101.233.46.223,P007,36.36,1,0
2025-03-19T15:34:00+00:00,A0011,166.136.103.150,P001,46.21,1,0
2025-03-19T16:06:00+00:00,A0090,116.62.211.18,P008,226.46,1,0
2025-03-19T16:38:00+00:00,A0056,1.119.78.157,P001,89.63,1,0
2025-03-19T16:40:00+00:00,A0028,18.24.251.54,P019,67.39,1,0
